OID_First,OID,spNum,rare2d_PD_FD,rare3d_restrict,rare3d_scarce,rare2d_FD_TD_restrict,rare2d_FD_TD_scarce,rare4d_restrict_scarce,rare2d_PD_TD_restrict,rare2d_PD_TD_scarce,ID_f,NomActive,EffActive,NV,P,GT,NomActiveHours,EffActiveHours,xcoord,ycoord
26804,26804,10,0,0,0,0,0,0,0,0,8386,7.854597,47.09518,0.000196244,0.03920645,0.005707565,75.8231,454.9949,20.75,57.75
26805,26805,11,0,0,0,0,0,0,0,0,38787,5132.166,34662.24,0.1150794,25.70862,6.777379,42303.99,285717.8,21.25,57.75
26806,26806,15,0,0,0,0,0,0,0,0,38787,5132.166,34662.24,0.1150794,25.70862,6.777379,42303.99,285717.8,21.25,57.75
26807,26807,15,0,0,0,0,1,0,0,0,75174,0.1697931,0.3789528,1.67E-06,0.000843112,0.000312577,1.205476,2.6872,21.75,57.75
26808,26808,1,0,0,0,0,0,0,0,0,75174,0.1697931,0.3789528,1.67E-06,0.000843112,0.000312577,1.205476,2.6872,21.75,57.75
26810,26810,1,0,0,0,0,0,0,0,0,75203,0.03864611,0.1046537,3.80E-07,0.000191769,7.29E-05,0.269534,0.7292387,22.25,57.75
26811,26811,1,0,0,0,0,0,0,0,0,75234,0.1545844,0.418615,1.52E-06,0.000767077,0.000291453,1.084066,2.93302,22.75,57.75
26812,26812,1,0,0,0,0,0,0,0,0,75234,0.1545844,0.418615,1.52E-06,0.000767077,0.000291453,1.084066,2.93302,22.75,57.75
26814,26814,2,0,0,0,0,0,0,0,0,8681,56.82343,207.536,0.001248818,0.2844483,0.07105446,434.432,1619.227,23.25,57.75
26816,26816,1,0,0,0,0,0,0,0,0,8724,113.6469,415.0719,0.002497637,0.5688965,0.1421089,923.7328,3441.152,23.75,57.75
26817,26817,1,0,0,0,0,0,0,0,0,8766,56.82343,207.536,0.001248818,0.2844483,0.07105446,430.3211,1604.034,24.25,57.75
26904,26904,22,1,0,0,0,0,0,0,0,170,9.927252,25.42699,0.000286688,0.04954524,0.007066231,114.7169,293.828,-14.25,58.25
26906,26906,23,1,0,0,0,0,0,0,0,215,39.70901,101.7079,0.00114675,0.1981809,0.02826492,454.512,1164.156,-13.75,58.25
26907,26907,17,1,0,0,0,0,0,0,0,262,9.927252,25.42699,0.000286688,0.04954524,0.007066231,115.3688,295.4979,-13.25,58.25
26923,26923,32,2,0,0,0,0,0,0,0,962,64.96277,113.2104,0.001764755,0.3239023,0.05271729,620.4033,1084.222,-9.25,58.25
26924,26924,43,3,0,0,1,0,0,0,0,962,64.96277,113.2104,0.001764755,0.3239023,0.05271729,620.4033,1084.222,-9.25,58.25
26928,26928,21,2,0,0,0,0,0,0,0,1293,54.32183,72.31121,0.001490754,0.2700179,0.04171054,484.1284,644.4539,-8.25,58.25
26935,26935,6,0,0,0,0,0,0,0,0,1776,2114.666,3924.484,0.05283072,10.53701,1.624437,15921.47,29744.97,-6.25,58.25
26936,26936,37,2,0,0,0,0,0,0,0,1776,2114.666,3924.484,0.05283072,10.53701,1.624437,15921.47,29744.97,-6.25,58.25
26937,26937,41,2,0,0,0,0,0,0,0,1886,0.001405977,0.003601174,4.06E-08,7.02E-06,1.00E-06,0.01156083,0.02961112,-5.75,58.25
26939,26939,13,0,0,0,0,0,0,0,0,1998,0.002811954,0.007202347,8.12E-08,1.40E-05,2.00E-06,0.02199969,0.05634852,-5.25,58.25
26948,26948,46,1,0,0,0,0,0,0,0,2448,74.20699,96.77236,0.002057236,0.3687417,0.05647427,584.7684,762.5888,-3.25,58.25
26952,26952,24,1,0,0,0,0,0,0,0,2740,74.20699,96.77236,0.002057236,0.3687417,0.05647427,675.8995,881.4318,-2.25,58.25
26953,26953,20,1,0,0,0,0,0,0,0,2885,426.4178,841.8051,0.01107212,2.125986,0.3432724,4056.185,8033.114,-1.75,58.25
26956,26956,44,2,0,0,0,0,0,0,0,3010,213.2089,420.9025,0.005536058,1.062993,0.1716362,2131.061,4218.79,-1.25,58.25
26957,26957,35,1,0,0,0,0,0,0,0,3105,0.04406398,0.1391427,1.03E-06,0.000220133,3.48E-05,0.468658,1.485031,-0.75,58.25
26958,26958,44,2,0,0,0,0,0,0,0,3105,0.04406398,0.1391427,1.03E-06,0.000220133,3.48E-05,0.468658,1.485031,-0.75,58.25
26959,26959,23,1,0,0,0,0,0,0,0,3204,0.02203199,0.06957137,5.14E-07,0.000110066,1.74E-05,0.2474502,0.7834344,-0.25,58.25
26961,26961,28,2,0,0,0,0,0,0,0,15041,5.392928,200.7324,9.01E-05,0.02719566,0.00341545,63.96102,2380.712,0.25,58.25
26962,26962,22,1,0,0,0,0,0,0,0,15041,5.392928,200.7324,9.01E-05,0.02719566,0.00341545,63.96102,2380.712,0.25,58.25
26963,26963,24,1,0,0,0,0,0,0,0,3398,92.31732,122.8894,0.002533465,0.4588824,0.07088505,1106.453,1472.87,0.75,58.25
26965,26965,28,2,0,0,0,0,0,0,0,3521,184.6346,245.7788,0.005066929,0.9177649,0.1417701,2236.97,2977.772,1.25,58.25
26967,26967,19,0,0,0,0,0,0,0,0,3627,92.31732,122.8894,0.002533465,0.4588824,0.07088505,1117.586,1487.689,1.75,58.25
26969,26969,20,0,0,0,0,0,0,0,0,3698,161.0821,965.828,0.004024574,0.8040458,0.1170508,1998.341,11985.45,2.25,58.25
26970,26970,14,0,0,0,0,0,0,0,0,3698,161.0821,965.828,0.004024574,0.8040458,0.1170508,1998.341,11985.45,2.25,58.25
26971,26971,30,2,0,0,0,0,0,0,0,3760,80.54104,482.914,0.002012287,0.4020229,0.05852538,987.3656,5922.166,2.75,58.25
26976,26976,18,0,0,0,0,0,0,0,0,3961,746.179,1582.633,0.01896515,3.720252,0.6005504,8538.508,18145.89,3.75,58.25
26981,26981,22,2,0,0,0,0,0,0,0,4216,879.2315,1583.418,0.02254681,4.382361,0.6770813,8031.268,14542,5.25,58.25
26999,26999,19,2,0,0,0,0,0,0,0,4901,728.7464,1490.848,0.01859163,3.629159,0.5674274,6772.659,13926.73,9.75,58.25
27000,27000,47,3,0,0,0,1,0,0,0,4901,728.7464,1490.848,0.01859163,3.629159,0.5674274,6772.659,13926.73,9.75,58.25
27001,27001,25,2,0,0,0,0,0,0,0,5014,10.18041,21.65305,0.000259136,0.05070561,0.007878687,94.0779,201.8614,10.25,58.25
27003,27003,44,2,0,0,0,2,0,0,0,5157,0.4791439,0.889215,1.20E-05,0.002387491,0.000368067,4.080887,7.614526,10.75,58.25
27005,27005,52,2,0,0,0,1,0,0,0,5336,0.9582879,1.77843,2.39E-05,0.004774982,0.000736134,7.390131,13.80318,11.25,58.25
27038,27038,15,0,0,0,0,0,0,0,0,74807,2.2426074,4.027522,2.96E-05,0.011211031,0.003959996,15.637527,28.065822,19.25,58.25
27039,27039,9,0,0,0,0,0,0,0,0,74887,0.01015015,0.01793378,1.35E-07,5.08E-05,1.77E-05,0.07692165,0.1358272,19.75,58.25
27044,27044,4,0,0,0,0,0,0,0,0,8387,3965.851,8402.128,0.1002502,19.75766,3.071394,39043.82,83232.98,20.75,58.25
27050,27050,1,0,0,0,0,0,0,0,0,75204,0.05105449,0.1029525,5.84E-07,0.000254263,9.20E-05,0.3514158,0.7080689,22.25,58.25
27057,27057,1,0,0,0,0,0,0,0,0,8768,113.6469,415.0719,0.002497637,0.5688965,0.1421089,844.4104,3148.069,24.25,58.25
27058,27058,2,0,0,0,0,0,0,0,0,8768,113.6469,415.0719,0.002497637,0.5688965,0.1421089,844.4104,3148.069,24.25,58.25
27145,27145,18,1,0,0,0,0,0,0,0,215,39.70901,101.7079,0.00114675,0.1981809,0.02826492,454.512,1164.156,-13.75,58.25
27164,27164,33,4,0,0,0,0,0,0,0,962,64.96277,113.2104,0.001764755,0.3239023,0.05271729,620.4033,1084.222,-9.25,58.25
27166,27166,23,0,0,0,0,0,0,0,0,1174,259.8511,452.8414,0.007059021,1.295609,0.2108692,2318.527,4053.798,-8.75,58.25
27168,27168,26,0,0,0,0,0,0,0,0,1293,54.32183,72.31121,0.001490754,0.2700179,0.04171054,484.1284,644.4539,-8.25,58.25
27170,27170,26,1,0,0,0,0,0,0,0,1409,108.6437,144.6224,0.002981508,0.5400359,0.08342108,972.4733,1294.521,-7.75,58.25
27171,27171,35,1,0,0,0,0,0,0,0,1529,54.32183,72.31121,0.001490754,0.2700179,0.04171054,433.9777,577.6951,-7.25,58.25
27173,27173,20,1,0,0,0,0,0,0,0,1661,8458.664,15697.94,0.2113229,42.14805,6.497749,63685.87,118979.9,-6.75,58.25
27174,27174,10,1,0,0,0,0,0,0,0,1661,8458.664,15697.94,0.2113229,42.14805,6.497749,63685.87,118979.9,-6.75,58.25
27176,27176,7,0,0,0,0,0,0,0,0,1776,2114.666,3924.484,0.05283072,10.53701,1.624437,15921.47,29744.97,-6.25,58.25
27179,27179,29,1,0,0,0,0,0,0,0,1998,0.002811954,0.007202347,8.12E-08,1.40E-05,2.00E-06,0.02199969,0.05634852,-5.25,58.25
27190,27190,41,2,0,0,0,0,0,0,0,2591,148.414,193.5447,0.004114472,0.7374834,0.1129485,1248.219,1627.786,-2.75,58.25
27191,27191,23,0,0,0,0,0,0,0,0,2740,74.20699,96.77236,0.002057236,0.3687417,0.05647427,675.8995,881.4318,-2.25,58.25
27192,27192,26,0,0,0,0,0,0,0,0,2740,74.20699,96.77236,0.002057236,0.3687417,0.05647427,675.8995,881.4318,-2.25,58.25
27193,27193,28,0,0,0,0,0,0,0,0,2885,426.4178,841.8051,0.01107212,2.125986,0.3432724,4056.185,8033.114,-1.75,58.25
27194,27194,22,0,0,0,0,0,0,0,0,2885,426.4178,841.8051,0.01107212,2.125986,0.3432724,4056.185,8033.114,-1.75,58.25
27196,27196,27,1,0,0,0,0,0,0,0,3010,213.2089,420.9025,0.005536058,1.062993,0.1716362,2131.061,4218.79,-1.25,58.25
27198,27198,27,1,0,0,0,0,0,0,0,3105,0.04406398,0.1391427,1.03E-06,0.000220133,3.48E-05,0.468658,1.485031,-0.75,58.25
27201,27201,12,1,0,0,0,0,0,0,0,15041,5.392928,200.7324,9.01E-05,0.02719566,0.00341545,63.96102,2380.712,0.25,58.25
27203,27203,38,3,0,0,0,0,0,0,0,3398,92.31732,122.8894,0.002533465,0.4588824,0.07088505,1106.453,1472.87,0.75,58.25
27209,27209,21,1,0,0,0,0,0,0,0,3698,161.0821,965.828,0.004024574,0.8040458,0.1170508,1998.341,11985.45,2.25,58.25
27210,27210,14,0,0,0,0,0,0,0,0,3698,161.0821,965.828,0.004024574,0.8040458,0.1170508,1998.341,11985.45,2.25,58.25
27213,27213,17,1,0,0,0,0,0,0,0,3845,8734.648,37385.01,0.1995106,43.64655,6.099208,104323.2,446320.1,3.25,58.25
27216,27216,41,3,0,0,0,0,0,0,0,3961,746.179,1582.633,0.01896515,3.720252,0.6005504,8538.508,18145.89,3.75,58.25
27217,27217,26,2,0,0,0,0,0,0,0,4056,1492.358,3165.267,0.0379303,7.440503,1.201101,16115.86,34283.65,4.25,58.25
27218,27218,11,0,0,0,0,0,0,0,0,4056,1492.358,3165.267,0.0379303,7.440503,1.201101,16115.86,34283.65,4.25,58.25
27243,27243,27,3,0,0,0,0,0,0,0,5157,0.4791439,0.889215,1.20E-05,0.002387491,0.000368067,4.080887,7.614526,10.75,58.25
27244,27244,58,2,0,0,0,1,0,0,0,5157,0.4791439,0.889215,1.20E-05,0.002387491,0.000368067,4.080887,7.614526,10.75,58.25
27245,27245,62,2,0,0,0,1,0,0,0,5336,0.9582879,1.77843,2.39E-05,0.004774982,0.000736134,7.390131,13.80318,11.25,58.25
27286,27286,1,0,0,0,0,0,0,0,0,8458,7931.702,16804.26,0.2005004,39.51533,6.142788,70294.33,150106.1,21.25,58.25
27287,27287,9,0,0,0,0,0,0,0,0,8520,3965.851,8402.128,0.1002502,19.75766,3.071394,31172.16,66685.49,21.75,58.25
27288,27288,6,0,0,0,0,0,0,0,0,8520,3965.851,8402.128,0.1002502,19.75766,3.071394,31172.16,66685.49,21.75,58.25
27298,27298,1,0,0,0,0,0,0,0,0,8768,113.6469,415.0719,0.002497637,0.5688965,0.1421089,844.4104,3148.069,24.25,58.25
27406,27406,20,2,0,0,0,0,0,0,0,1177,64.96277,113.2104,0.001764755,0.3239023,0.05271729,703.3965,1228.131,-8.75,58.75
27407,27407,20,1,0,0,0,0,0,0,0,1296,32.48139,56.60518,0.000882378,0.1619511,0.02635864,344.6925,601.9249,-8.25,58.75
27409,27409,34,1,0,0,0,0,0,0,0,1411,137.2795,442.2154,0.003297082,0.6863126,0.1089562,1370.138,4433.391,-7.75,58.75
27414,27414,20,1,0,0,0,0,0,0,0,1662,2114.666,3924.484,0.05283072,10.53701,1.624437,18343.37,34220.28,-6.75,58.75
27415,27415,32,2,0,0,0,0,0,0,0,1778,1057.333,1962.242,0.02641536,5.268506,0.8122186,8593.47,16042.3,-6.25,58.75
27417,27417,26,0,0,0,0,0,0,0,0,1889,0.002811954,0.007202347,8.12E-08,1.40E-05,2.00E-06,0.02439098,0.0624734,-5.75,58.75
27418,27418,42,1,0,0,0,0,0,0,0,1889,0.002811954,0.007202347,8.12E-08,1.40E-05,2.00E-06,0.02439098,0.0624734,-5.75,58.75
27420,27420,18,1,0,0,0,0,0,0,0,2001,0.01124782,0.02880939,3.25E-07,5.61E-05,8.01E-06,0.09416313,0.241183,-5.25,58.75
27422,27422,23,1,0,0,0,0,0,0,0,2114,0.002811954,0.007202347,8.12E-08,1.40E-05,2.00E-06,0.02291411,0.05869063,-4.75,58.75
27423,27423,23,0,0,0,0,0,0,0,0,2205,133.3332,604.5477,0.003146256,0.6669165,0.1084959,1067.289,4826.011,-4.25,58.75
27432,27432,32,0,0,0,0,0,0,0,0,2742,148.414,193.5447,0.004114472,0.7374834,0.1129485,1276.942,1665.244,-2.25,58.75
27438,27438,16,0,0,0,0,0,0,0,0,3106,43.7417,147.0158,0.001105497,0.218274,0.03377672,481.1834,1617.349,-0.75,58.75
27439,27439,15,1,0,0,0,0,0,0,0,14726,110.3664,2439.779,0.002119927,0.5556957,0.06070328,1289.109,28497.27,-0.25,58.75
27442,27442,20,0,0,0,0,0,0,0,0,15043,2.696464,100.3662,4.51E-05,0.01359783,0.001707725,32.01441,1191.618,0.25,58.75
27445,27445,34,2,0,0,0,0,0,0,0,3524,738.5386,983.1153,0.02026772,3.671059,0.5670804,8937.427,11897.17,1.25,58.75
27447,27447,27,2,0,0,0,0,0,0,0,3631,184.6346,245.7788,0.005066929,0.9177649,0.1417701,2237.267,2978.168,1.75,58.75
27448,27448,13,1,0,0,0,0,0,0,0,3631,184.6346,245.7788,0.005066929,0.9177649,0.1417701,2237.267,2978.168,1.75,58.75
27449,27449,18,0,0,0,0,0,0,0,0,3701,293.4325,986.2264,0.007416005,1.464248,0.2265844,3587.48,12046.93,2.25,58.75
27451,27451,36,3,0,0,0,0,0,0,0,3763,586.865,1972.453,0.01483201,2.928495,0.4531688,6978.704,23443.53,2.75,58.75
27452,27452,11,0,0,0,0,0,0,0,0,3763,586.865,1972.453,0.01483201,2.928495,0.4531688,6978.704,23443.53,2.75,58.75
27482,27482,28,2,0,0,0,1,0,0,0,5015,20.36083,43.30609,0.000518272,0.1014112,0.01575737,172.2487,370.2428,10.25,58.75
27484,27484,63,2,0,0,0,0,0,0,0,5161,91.87234,174.364,0.002305693,0.4579842,0.07007486,743.6355,1425.991,10.75,58.75
27525,27525,13,0,0,0,0,1,0,0,0,8459,31726.81,67217.03,0.8020016,158.0613,24.57115,287353.9,613404.4,21.25,58.75
27526,27526,6,0,0,0,0,0,0,0,0,8459,31726.81,67217.03,0.8020016,158.0613,24.57115,287353.9,613404.4,21.25,58.75
27527,27527,12,0,0,0,0,1,0,0,0,8521,7931.702,16804.26,0.2005004,39.51533,6.142788,64137.7,137150.3,21.75,58.75
27528,27528,14,0,0,0,0,1,0,0,0,8521,7931.702,16804.26,0.2005004,39.51533,6.142788,64137.7,137150.3,21.75,58.75
27529,27529,14,0,0,0,0,0,0,0,0,8571,2479.74,4706.285,0.0622333,12.36152,1.891401,18860.24,36205.43,22.25,58.75
27650,27650,30,1,0,0,0,0,0,0,0,1411,137.2795,442.2154,0.003297082,0.6863126,0.1089562,1370.138,4433.391,-7.75,58.75
27651,27651,29,3,0,0,0,0,0,0,0,1531,1057.333,1962.242,0.02641536,5.268506,0.8122186,9832.985,18329.86,-7.25,58.75
27655,27655,21,1,0,0,0,0,0,0,0,1778,1057.333,1962.242,0.02641536,5.268506,0.8122186,8593.47,16042.3,-6.25,58.75
27656,27656,38,1,0,0,0,0,0,0,0,1778,1057.333,1962.242,0.02641536,5.268506,0.8122186,8593.47,16042.3,-6.25,58.75
27658,27658,19,0,0,0,0,0,0,0,0,1889,0.002811954,0.007202347,8.12E-08,1.40E-05,2.00E-06,0.02439098,0.0624734,-5.75,58.75
27659,27659,6,0,0,0,0,0,0,0,0,2001,0.01124782,0.02880939,3.25E-07,5.61E-05,8.01E-06,0.09416313,0.241183,-5.25,58.75
27660,27660,21,1,0,0,0,0,0,0,0,2001,0.01124782,0.02880939,3.25E-07,5.61E-05,8.01E-06,0.09416313,0.241183,-5.25,58.75
27661,27661,21,0,0,0,0,0,0,0,0,2114,0.002811954,0.007202347,8.12E-08,1.40E-05,2.00E-06,0.02291411,0.05869063,-4.75,58.75
27663,27663,17,2,0,0,0,0,0,0,0,2205,133.3332,604.5477,0.003146256,0.6669165,0.1084959,1067.289,4826.011,-4.25,58.75
27664,27664,22,1,0,0,0,0,0,0,0,2205,133.3332,604.5477,0.003146256,0.6669165,0.1084959,1067.289,4826.011,-4.25,58.75
27665,27665,45,2,0,0,0,0,0,0,0,2313,33.3333,151.1369,0.000786564,0.1667291,0.02712396,261.846,1183.906,-3.75,58.75
27671,27671,46,2,0,0,0,0,0,0,0,2742,148.414,193.5447,0.004114472,0.7374834,0.1129485,1276.942,1665.244,-2.25,58.75
27672,27672,21,2,0,0,0,0,0,0,0,2742,148.414,193.5447,0.004114472,0.7374834,0.1129485,1276.942,1665.244,-2.25,58.75
27676,27676,32,1,0,0,0,0,0,0,0,3012,35.67313,213.8916,0.000891279,0.1780634,0.02592198,372.2616,2233.517,-1.25,58.75
27677,27677,30,0,0,0,0,0,0,0,0,3106,43.7417,147.0158,0.001105497,0.218274,0.03377672,481.1834,1617.349,-0.75,58.75
27678,27678,42,1,0,0,0,0,0,0,0,3106,43.7417,147.0158,0.001105497,0.218274,0.03377672,481.1834,1617.349,-0.75,58.75
27679,27679,5,0,0,0,0,0,0,0,0,14726,110.3664,2439.779,0.002119927,0.5556957,0.06070328,1289.109,28497.27,-0.25,58.75
27681,27681,24,2,0,0,0,0,0,0,0,15043,2.696464,100.3662,4.51E-05,0.01359783,0.001707725,32.01441,1191.618,0.25,58.75
27685,27685,29,3,0,0,0,0,0,0,0,3524,738.5386,983.1153,0.02026772,3.671059,0.5670804,8937.427,11897.17,1.25,58.75
27689,27689,16,1,0,0,0,0,0,0,0,3701,293.4325,986.2264,0.007416005,1.464248,0.2265844,3587.48,12046.93,2.25,58.75
27693,27693,21,1,0,0,0,0,0,0,0,3847,293.4325,986.2264,0.007416005,1.464248,0.2265844,3354.034,11271,3.25,58.75
27694,27694,33,1,0,0,0,0,0,0,0,3847,293.4325,986.2264,0.007416005,1.464248,0.2265844,3354.034,11271,3.25,58.75
27722,27722,20,2,0,0,0,0,0,0,0,5015,20.36083,43.30609,0.000518272,0.1014112,0.01575737,172.2487,370.2428,10.25,58.75
27724,27724,21,1,0,0,0,0,0,0,0,5161,91.87234,174.364,0.002305693,0.4579842,0.07007486,743.6355,1425.991,10.75,58.75
27896,27896,26,1,0,0,0,0,0,0,0,1780,10673.49,35873.58,0.2697541,53.2614,8.241914,91471.43,307701.5,-6.25,59.25
27898,27898,26,1,0,0,0,0,0,0,0,1892,0.001405977,0.003601174,4.06E-08,7.02E-06,1.00E-06,0.01161298,0.0297447,-5.75,59.25
27899,27899,5,0,0,0,0,0,0,0,0,2003,0.002811954,0.007202347,8.12E-08,1.40E-05,2.00E-06,0.02503408,0.06412059,-5.25,59.25
27900,27900,6,0,0,0,0,0,0,0,0,2003,0.002811954,0.007202347,8.12E-08,1.40E-05,2.00E-06,0.02503408,0.06412059,-5.25,59.25
27903,27903,23,1,0,0,0,0,0,0,0,2206,59.94252,385.0741,0.001455627,0.2993259,0.04208334,570.7003,3660.845,-4.25,59.25
27904,27904,35,1,0,0,0,0,0,0,0,2206,59.94252,385.0741,0.001455627,0.2993259,0.04208334,570.7003,3660.845,-4.25,59.25
27906,27906,27,1,0,0,0,0,0,0,0,2314,119.885,770.1481,0.002911254,0.5986519,0.08416669,1023.038,6559.654,-3.75,59.25
27912,27912,56,3,0,0,0,0,0,0,0,2745,74.20699,96.77236,0.002057236,0.3687417,0.05647427,584.7684,762.5888,-2.25,59.25
27914,27914,5,0,0,0,0,0,0,0,0,2890,285.385,1711.133,0.007130234,1.424507,0.2073758,2442.516,14660.2,-1.75,59.25
27917,27917,33,1,0,0,0,0,0,0,0,3108,87.48341,294.0317,0.002210994,0.436548,0.06755344,845.8197,2844.36,-0.75,59.25
27918,27918,30,1,0,0,0,0,0,0,0,3108,87.48341,294.0317,0.002210994,0.436548,0.06755344,845.8197,2844.36,-0.75,59.25
27921,27921,24,1,0,0,0,0,0,0,0,3300,4.569123,7.962592,0.000124123,0.0227815,0.003707843,51.362,89.6519,0.25,59.25
27923,27923,15,0,0,0,0,0,0,0,0,3402,92.31732,122.8894,0.002533465,0.4588824,0.07088505,1074.439,1430.253,0.75,59.25
27925,27925,12,0,0,0,0,0,0,0,0,3526,184.6346,245.7788,0.005066929,0.9177649,0.1417701,2203.794,2933.609,1.25,59.25
27926,27926,17,0,0,0,0,0,0,0,0,3526,184.6346,245.7788,0.005066929,0.9177649,0.1417701,2203.794,2933.609,1.25,59.25
27928,27928,15,0,0,0,0,0,0,0,0,3633,92.31732,122.8894,0.002533465,0.4588824,0.07088505,1113.45,1482.184,1.75,59.25
27929,27929,17,1,0,0,0,0,0,0,0,3703,586.865,1972.453,0.01483201,2.928495,0.4531688,7088.219,23806.98,2.25,59.25
27931,27931,20,0,0,0,0,0,0,0,0,3766,2347.46,7889.811,0.05932804,11.71398,1.812675,27235.76,91513.76,2.75,59.25
27932,27932,25,0,0,0,0,0,0,0,0,3766,2347.46,7889.811,0.05932804,11.71398,1.812675,27235.76,91513.76,2.75,59.25
27934,27934,38,2,0,0,0,0,0,0,0,3850,0.9725922,1.989701,2.48E-05,0.004843512,0.000757294,10.56176,21.67779,3.25,59.25
28133,28133,25,2,0,0,0,0,0,0,0,1664,2668.371,8968.394,0.06743853,13.31535,2.060478,25596.12,86077.78,-6.75,59.25
28134,28134,25,1,0,0,0,0,0,0,0,1664,2668.371,8968.394,0.06743853,13.31535,2.060478,25596.12,86077.78,-6.75,59.25
28138,28138,34,1,0,0,0,0,0,0,0,1892,0.001405977,0.003601174,4.06E-08,7.02E-06,1.00E-06,0.01161298,0.0297447,-5.75,59.25
28140,28140,40,2,0,0,0,0,0,0,0,2003,0.002811954,0.007202347,8.12E-08,1.40E-05,2.00E-06,0.02503408,0.06412059,-5.25,59.25
28142,28142,24,0,0,0,0,0,0,0,0,2116,0.001405977,0.003601174,4.06E-08,7.02E-06,1.00E-06,0.01367677,0.03503074,-4.75,59.25
28144,28144,36,2,0,0,0,0,0,0,0,2206,59.94252,385.0741,0.001455627,0.2993259,0.04208334,570.7003,3660.845,-4.25,59.25
28145,28145,45,3,0,0,0,0,0,0,0,2314,119.885,770.1481,0.002911254,0.5986519,0.08416669,1023.038,6559.654,-3.75,59.25
28146,28146,28,0,0,0,0,0,0,0,0,2314,119.885,770.1481,0.002911254,0.5986519,0.08416669,1023.038,6559.654,-3.75,59.25
28157,28157,26,1,0,0,0,0,0,0,0,3108,87.48341,294.0317,0.002210994,0.436548,0.06755344,845.8197,2844.36,-0.75,59.25
28158,28158,20,0,0,0,0,0,0,0,0,3108,87.48341,294.0317,0.002210994,0.436548,0.06755344,845.8197,2844.36,-0.75,59.25
28161,28161,13,0,0,0,0,0,0,0,0,3300,4.569123,7.962592,0.000124123,0.0227815,0.003707843,51.362,89.6519,0.25,59.25
28162,28162,25,1,0,0,0,0,0,0,0,3300,4.569123,7.962592,0.000124123,0.0227815,0.003707843,51.362,89.6519,0.25,59.25
28163,28163,39,2,0,0,0,0,0,0,0,3402,92.31732,122.8894,0.002533465,0.4588824,0.07088505,1074.439,1430.253,0.75,59.25
28164,28164,18,0,0,0,0,0,0,0,0,3402,92.31732,122.8894,0.002533465,0.4588824,0.07088505,1074.439,1430.253,0.75,59.25
28166,28166,13,0,0,0,0,0,0,0,0,3526,184.6346,245.7788,0.005066929,0.9177649,0.1417701,2203.794,2933.609,1.25,59.25
28167,28167,34,2,0,0,0,0,0,0,0,3633,92.31732,122.8894,0.002533465,0.4588824,0.07088505,1113.45,1482.184,1.75,59.25
28168,28168,22,0,0,0,0,0,0,0,0,3633,92.31732,122.8894,0.002533465,0.4588824,0.07088505,1113.45,1482.184,1.75,59.25
28172,28172,20,0,0,0,0,0,0,0,0,3766,2347.46,7889.811,0.05932804,11.71398,1.812675,27235.76,91513.76,2.75,59.25
28375,28375,20,1,0,0,0,0,0,0,0,1781,2668.371,8968.394,0.06743853,13.31535,2.060478,26590.5,89411.31,-6.25,59.75
28376,28376,28,3,0,0,0,0,0,0,0,1781,2668.371,8968.394,0.06743853,13.31535,2.060478,26590.5,89411.31,-6.25,59.75
28377,28377,38,3,0,0,0,0,0,0,0,1895,1334.186,4484.197,0.03371926,6.657675,1.030239,13049.67,43882.48,-5.75,59.75
28378,28378,6,0,0,0,0,0,0,0,0,1895,1334.186,4484.197,0.03371926,6.657675,1.030239,13049.67,43882.48,-5.75,59.75
28380,28380,37,1,0,0,0,0,0,0,0,12617,7.005089,260.7393,0.000117073,0.03532553,0.004436464,72.10541,2683.849,-5.25,59.75
28381,28381,28,1,0,0,0,0,0,0,0,12772,93.82967,2268.917,0.001755044,0.4726309,0.05263659,1028.047,24859.47,-4.75,59.75
28383,28383,26,1,0,0,0,0,0,0,0,2208,119.885,770.1481,0.002911254,0.5986519,0.08416669,1254.593,8051.038,-4.25,59.75
28384,28384,28,1,0,0,0,0,0,0,0,2208,119.885,770.1481,0.002911254,0.5986519,0.08416669,1254.593,8051.038,-4.25,59.75
28390,28390,13,0,0,0,0,0,0,0,0,2595,19366.84,41191.95,0.4929705,96.46047,14.98812,166872.3,358558.5,-2.75,59.75
28395,28395,31,1,0,0,0,0,0,0,0,3020,35.67313,213.8916,0.000891279,0.1780634,0.02592198,281.7964,1691.61,-1.25,59.75
28404,28404,17,0,0,0,0,0,0,0,0,3405,36.55298,63.70073,0.000992985,0.182252,0.02966274,409.0259,713.9772,0.75,59.75
28405,28405,26,0,0,0,0,0,0,0,0,3529,9.138245,15.92518,0.000248246,0.04556299,0.007415686,107.311,187.2379,1.25,59.75
28406,28406,35,2,0,0,0,0,0,0,0,3529,9.138245,15.92518,0.000248246,0.04556299,0.007415686,107.311,187.2379,1.25,59.75
28408,28408,25,0,0,0,0,0,0,0,0,15835,9.353688,226.1837,0.000174957,0.04711561,0.005247234,113.662,2748.472,1.75,59.75
28409,28409,13,0,0,0,0,0,0,0,0,3705,293.4325,986.2264,0.007416005,1.464248,0.2265844,3551.5,11927.97,2.25,59.75
28410,28410,30,0,0,0,0,0,0,0,0,3705,293.4325,986.2264,0.007416005,1.464248,0.2265844,3551.5,11927.97,2.25,59.75
28411,28411,20,0,0,0,0,0,0,0,0,3768,230.5091,415.1264,0.005911124,1.148929,0.1775112,2667.889,4814.303,2.75,59.75
